MOVIE_TITLE;RELEASE_YEAR;TOMATOMETER_STATUS;RATING_TOMATOMETER;RATING_AUDIENCE;FRESH_CRITICS_COUNT;ROTTEN_CRITICS_COUNT;CRITICS_COUNT;TOP_CRITICS_COUNT
The Other Man: F.W. de Klerk and the End of Apartheid;2015;Rotten;50;33;3;3;6;4
The Other Side of Everything (Druga strana svega);1900;Fresh;91;83;10;1;11;5
The Other Side of Heaven;2001;Rotten;30;74;13;30;43;14
The Other Side of the Door;2016;Rotten;35;29;13;24;37;9
The Other Side of the Wind;2018;Certified-Fresh;84;58;82;16;98;24
The Other Son;2012;Certified-Fresh;79;78;41;11;52;22
The Other Woman;2011;Rotten;39;45;18;28;46;18
The Other Woman;2014;Rotten;25;57;42;124;166;40
The Ottoman Lieutenant;2017;Rotten;19;51;7;29;36;12
The Out-of-Towners;1999;Rotten;27;31;10;27;37;6
The Outcasts;2017;Rotten;56;47;5;4;9;3
The Outlaw;1943;Fresh;73;31;8;3;11;1
The Outpost;2020;Certified-Fresh;92;83;83;7;90;17
The Outrageous Sophie Tucker;2015;Fresh;74;61;14;5;19;11
The Outsider;2014;Rotten;5;12;1;19;20;9
The Outsider;1900;Rotten;17;68;4;19;23;7
The Outsider;2019;Rotten;47;37;8;9;17;1
The Overnight;2015;Certified-Fresh;83;54;109;23;132;36
The Overnighters;2014;Certified-Fresh;97;85;71;2;73;26
The Overture;2005;Fresh;60;86;3;2;5;2
The Owl and the Pussycat;1970;Fresh;80;66;8;2;10;0
The Owners;2020;Fresh;64;31;25;14;39;3
The Pack;2016;Rotten;55;18;6;5;11;3
The Package;1900;Rotten;42;50;8;11;19;2
The Pact;2012;Fresh;66;41;27;14;41;13
The Pact II;2014;Rotten;23;13;3;10;13;4
The Painted Bird;2020;Certified-Fresh;81;58;80;19;99;23
The Painter and the Thief;2020;Certified-Fresh;97;78;94;3;97;24
The Pajama Game;1957;Fresh;91;64;10;1;11;0
The Pale Door;2020;Rotten;51;64;18;17;35;3
The Paperboy;2012;Rotten;45;33;65;81;146;44
The Parking Lot Movie;2010;Fresh;78;79;7;2;9;3
The Parting Glass;1900;Fresh;100;53;7;0;7;3
The Parts You Lose;2019;Fresh;67;57;12;6;18;4
The Party;2018;Certified-Fresh;82;61;129;29;158;33
The Party's Over;2001;Rotten;56;68;9;7;16;5
The Passion of Anna (En Passion);1970;Fresh;100;85;14;0;14;5
The Patience Stone;2013;Certified-Fresh;85;75;52;9;61;27
The Patrol;1900;Fresh;64;32;7;4;11;4
The Patsy;1964;Fresh;82;63;9;2;11;0
The Pawnbroker;1965;Fresh;82;87;14;3;17;1
The Peanut Butter Falcon;2019;Certified-Fresh;96;96;201;9;210;25
The Peanuts Movie;2015;Certified-Fresh;87;76;172;25;197;45
The People I've Slept With;2010;Rotten;27;37;3;8;11;6
The People vs. George Lucas;2011;Fresh;72;69;18;7;25;8
The Perfect Age of Rock 'n' Roll;2011;Rotten;0;50;0;14;14;8
The Perfect Date;1900;Fresh;65;36;11;6;17;2
The Perfect Family;2012;Rotten;50;36;17;17;34;17
The Perfect Guy;2015;Rotten;18;51;8;37;45;15
The Perfect Match;2016;Rotten;22;44;4;14;18;7
The Perfect Weapon;1991;Rotten;45;65;5;6;11;2
The Perfection;1900;Certified-Fresh;72;57;66;26;92;14
The Perks of Being a Wallflower;2012;Certified-Fresh;86;89;143;23;166;46
The Pervert's Guide To Ideology;2013;Fresh;93;78;27;2;29;13
The Petrified Forest;1936;Fresh;100;79;13;0;13;0
The Phantom Carriage;1920;Fresh;100;90;15;0;15;1
The Phenom;2016;Certified-Fresh;79;38;37;10;47;16
The Photograph;2020;Fresh;74;81;79;28;107;30
The Piano Tuner of Earthquakes;2006;Rotten;45;58;18;22;40;16
The Pill;2011;Fresh;70;56;7;3;10;5
The Pillow Book;1997;Fresh;67;81;36;18;54;19
The Pinochet Case;2002;Fresh;94;89;16;1;17;9
The Pirate Fairy;2014;Fresh;81;70;17;4;21;6
The Pirates;2014;Rotten;57;51;4;3;7;4
The Pirates! Band of Misfits;2012;Certified-Fresh;86;60;132;21;153;35
The Place Beyond The Pines;2013;Certified-Fresh;78;75;174;49;223;51
The Plague Dogs;1983;Rotten;57;89;4;3;7;2
The Plagues of Breslau (Plagi Breslau);1900;Fresh;83;50;5;1;6;3
The Platform (El Hoyo);1900;Certified-Fresh;79;72;72;19;91;10
The Playroom;2013;Rotten;54;55;13;11;24;12
The Pleasures Of Being Out Of Step;2014;Fresh;100;57;16;0;16;8
The Poison Rose;2019;Rotten;0;24;0;6;6;4
The Polka King;1900;Fresh;66;49;23;12;35;6
The Pollinators;1900;Fresh;75;;6;2;8;2
The Pool;2008;Certified-Fresh;96;73;45;2;47;25
The Possession;2012;Rotten;39;48;39;60;99;24
The Possession Experiment;1900;Rotten;20;9;1;4;5;0
The Possession of Hannah Grace;2018;Rotten;18;28;10;45;55;7
The Possession of Michael King;2014;Rotten;32;39;6;13;19;7
The Post;2018;Certified-Fresh;88;73;350;48;398;54
The Postcard Killings;2020;Rotten;24;37;5;16;21;4
The Power Of Few;2013;Rotten;50;39;4;4;8;2
The Predator;2018;Rotten;32;33;93;195;288;39
The Preppie Connection;2016;Rotten;11;50;1;8;9;7
The President;2016;Fresh;84;69;21;4;25;14
The Pretty One;2014;Rotten;50;45;17;17;34;11
The Prey;2020;Fresh;73;;16;6;22;2
The Price;2017;Fresh;78;42;14;4;18;6
The Price of Desire;1900;Rotten;25;;3;9;12;3
The Prince;2014;Rotten;0;23;0;10;10;4
The Prince (El Principe);1900;Fresh;92;86;12;1;13;2
The Prince & Me;2004;Rotten;28;59;35;88;123;36
The Princess and the Cobbler (The Thief and the Cobbler);1993;Rotten;50;74;4;4;8;2
The Princess Switch;1900;Fresh;75;48;9;3;12;1
The Principal;1987;Rotten;50;51;5;5;10;0
The Prodigy;2019;Rotten;41;36;33;47;80;17
The Professor;2019;Rotten;10;76;2;18;20;8
The Professor and the Madman;2019;Rotten;43;78;13;17;30;5
The Program;2016;Fresh;62;43;67;41;108;22
The Promise;2017;Rotten;51;92;81;79;160;36
The Prophecy II;1998;Rotten;33;44;2;4;6;0
Kahlil Gibran's The Prophet;2015;Fresh;65;75;47;25;72;17
The Pruitt-igoe Myth: An Urban History;2012;Fresh;86;82;19;3;22;9
The Public;2019;Fresh;65;79;62;33;95;19
The Puffy Chair;2005;Certified-Fresh;77;62;40;12;52;21
The Punk Singer;2013;Certified-Fresh;91;83;60;6;66;22
The Purge;2013;Rotten;40;36;61;93;154;38
The Purge: Anarchy;2014;Rotten;57;56;80;60;140;29
The Purge: Election Year;2016;Rotten;56;48;90;70;160;34
The Pyramid;2014;Rotten;14;21;6;38;44;14
The Quake (Skjelvet);2018;Fresh;85;54;33;6;39;6
The Quarry;2020;;;;19;27;;10
The Queen;1968;Fresh;96;62;22;1;23;6
The Queen of Spain (La reina de Espana);2017;Rotten;31;35;8;18;26;9
The Queen of Versailles;2012;Certified-Fresh;95;73;111;6;117;37
The Quest of Alain Ducasse (La Quete d'Alain Ducasse);2018;Fresh;69;;9;4;13;4
The Quiet;2006;Rotten;22;51;21;74;95;27
The Quiet Family (Choyonghan kajok);1998;Fresh;80;79;4;1;5;0
The Quiet One;2019;Fresh;65;91;22;12;34;15
The Quiet Ones;2014;Rotten;37;25;31;53;84;20
The Quiet Room;1997;Fresh;80;72;4;1;5;1
The Rabbi's Cat;2012;Fresh;94;75;15;1;16;8
The Rachel Divide;2018;Fresh;72;60;18;7;25;14
The Rage in Placid Lake;2004;Rotten;56;80;9;7;16;5
The Raid 2;2014;Certified-Fresh;81;87;142;34;176;40
The Raid: Redemption;2012;Certified-Fresh;86;87;144;23;167;38
The Railway Man;2014;Fresh;66;68;83;42;125;39
The Rainbow Bridge Motel;1900;Rotten;33;;2;4;6;0
The Rainbow Experiment;1900;Rotten;56;80;5;4;9;1
The Rambler;2013;Rotten;33;35;4;8;12;5
The Rape Of Recy Taylor;2017;Fresh;94;64;33;2;35;14
The Raven;2012;Rotten;22;46;31;110;141;31
The Real Blonde;1998;Rotten;34;38;10;19;29;8
The Real Dirt on Farmer John;2007;Certified-Fresh;88;78;37;5;42;16
The Reckoning: Hollywood's Worst Kept Secret;1900;Fresh;80;;4;1;5;2
The Red Pill;2016;Rotten;29;92;2;5;7;3
The Red Sea Diving Resort;1900;Rotten;29;78;12;29;41;8
The Red Turtle (La tortue rouge);2017;Certified-Fresh;93;80;154;11;165;38
The Red Violin (Le violon rouge);1999;Fresh;74;91;31;11;42;7
The Reef;2010;Fresh;80;41;16;4;20;1
The Reflecting Skin;;Fresh;88;78;14;2;16;0
The Reluctant Fundamentalist;2013;Rotten;57;61;56;43;99;34
The Remaining;2014;Fresh;60;38;6;4;10;3
The Remarkable Life of John Weld;1900;Rotten;38;;3;5;8;0
The Rental;2020;Certified-Fresh;75;45;132;43;175;21
The Rescuers;1977;Fresh;81;68;25;6;31;4
The Rest of Us;2020;Fresh;90;80;9;1;10;2
The Resurrection of Gavin Stone;2017;Rotten;50;83;6;6;12;4
The Retrieval;2014;Fresh;93;73;26;2;28;10
The Return;2004;Certified-Fresh;96;93;85;4;89;34
The Return of Jafar;1994;Rotten;33;40;4;8;12;1
The Return of Martin Guerre (Le Retour de Martin Guerre);1982;Fresh;100;80;16;0;16;1
The Return of the Vampire;1944;Fresh;75;34;6;2;8;0
The Returned;2014;Rotten;58;37;11;8;19;6
The Revenant;2012;Rotten;58;50;15;11;26;10
The Revenant;2015;Certified-Fresh;78;84;311;86;397;53
The Revisionaries;2012;Fresh;92;75;12;1;13;8
The Revival;2018;Fresh;78;42;7;2;9;2
The Rewrite;2015;Fresh;66;42;41;21;62;23
The Rhythm Section;2020;Rotten;28;44;48;122;170;33
The Rider;2018;Certified-Fresh;97;83;177;5;182;36
The Right Kind of Wrong;2014;Rotten;17;37;3;15;18;6
The Riot Act;2018;Fresh;63;83;12;7;19;0
The Riot Club (Posh);2015;Fresh;67;43;46;23;69;22
The Rise (Wasteland);2013;Fresh;60;63;15;10;25;9
The Rise and Rise of Bitcoin;2014;Fresh;67;79;6;3;9;4
The Rite;2011;Rotten;21;40;37;136;173;38
The Ritual;1900;Fresh;73;60;66;24;90;12
The River;1959;Fresh;92;79;22;2;24;5
The Road;2012;Fresh;65;59;11;6;17;9
The Road to Fame;1900;Fresh;100;;5;0;5;2
The Road to Wellville;1994;Rotten;41;44;7;10;17;4
The Road Within;2015;Rotten;45;69;9;11;20;7
The Robber;2011;Fresh;79;66;26;7;33;13
The Rocket;2014;Certified-Fresh;95;83;61;3;64;17
The Rocky Horror Picture Show: Let's Do the Time Warp Again;2016;Rotten;28;25;11;29;40;18
The Roommate;2011;Rotten;3;27;3;83;86;20
The Rover;2014;Fresh;66;51;111;57;168;48
The Royal Tenenbaums;2002;Certified-Fresh;80;89;169;41;210;49
The Ruins;2008;Rotten;48;30;46;50;96;17
The Rules of the Game (La regle du jeu);1950;Certified-Fresh;96;90;48;2;50;14
The Runaways;2010;Fresh;69;55;131;58;189;51
The Rundown;2003;Fresh;69;66;106;47;153;37
The Runner;2015;Rotten;24;22;9;29;38;17
The Russian Woodpecker;2015;Fresh;96;67;24;1;25;10
The Sacrament;2014;Fresh;63;47;45;26;71;18
The Sacrifice;1986;Certified-Fresh;86;90;36;6;42;14
The Salesman (Forushande);2017;Certified-Fresh;96;84;189;7;196;48
The Salt of the Earth;2015;Certified-Fresh;95;90;89;5;94;33
The Salvation;2015;Fresh;72;62;58;22;79;24
The Samaritan;2012;Rotten;26;40;9;26;35;18
The Santa Clause 2;2002;Rotten;56;42;68;54;122;34
The Sapphires;2013;Certified-Fresh;91;76;125;12;137;41
The Sasquatch Gang;2007;Rotten;46;57;6;7;13;5
The Savage Innocents;1961;Fresh;69;74;9;4;13;4
The Scarlet Pimpernel;1935;Fresh;89;74;8;1;9;0
The Scheme;1900;Fresh;88;83;7;1;8;5
The School of Flesh;1998;Fresh;68;58;13;6;19;4
The Science of Sleep;2006;Fresh;70;81;115;49;164;45
The Scorpio File;1973;Fresh;67;41;6;3;9;1
The Scribbler;2014;Rotten;50;38;7;7;14;3
The Sea;1900;Rotten;52;39;11;10;21;9
The Sea of Trees;2016;Rotten;17;42;9;43;52;17
The Seagull;2018;Fresh;67;46;84;41;125;37
The Seasoning House;1900;Rotten;21;41;3;11;14;4
The Seasons in Quincy: Four Portraits of John Berger;2016;Fresh;71;48;17;7;24;11
The Second Best Exotic Marigold Hotel;2015;Fresh;65;59;122;65;187;49
The Second Mother (Que Horas Ela Volta?);2015;Certified-Fresh;97;89;87;3;90;27
The Secret: Dare to Dream;2020;Rotten;29;82;14;35;49;12
The Secret Garden;1900;Fresh;65;46;53;29;82;17
The Secret Life of Pets;2016;Certified-Fresh;73;62;169;63;232;48
The Secret Life of Pets 2;2019;Fresh;60;90;96;63;159;22
The Secret Life Of Walter Mitty;2013;Rotten;52;71;100;95;194;47
The Secret Life of Words;2006;Fresh;69;86;27;12;39;15
The Secret Lives Of Dorks;2013;Rotten;11;40;1;8;9;4
The Secret of the Sword;1985;Fresh;60;79;3;2;5;3
The Secret Scripture;2017;Rotten;36;69;14;25;39;9
The Secret World of Arrietty;2012;Certified-Fresh;95;85;143;8;151;39
The Selfish Giant;2013;Certified-Fresh;98;81;83;2;85;30
The Sensation of Sight;2008;Rotten;50;58;3;3;6;3
The Sense Of An Ending;2017;Certified-Fresh;75;51;90;30;120;32
The Sentence;2018;Fresh;90;89;18;2;20;5
The Sentinel;1977;Rotten;45;44;9;11;20;3
The Sergeant;1969;Rotten;20;;1;4;5;1
The Sessions;2012;Certified-Fresh;91;80;185;18;203;54
The Seven Five;2015;Fresh;83;85;24;5;29;13
The Seventh Dwarf;2015;Rotten;22;29;2;7;9;5
The Seventh Fire;2016;Fresh;92;53;24;2;26;13
The Shack;2017;Rotten;21;77;15;57;72;20
Calm with Horses (The Shadow of Violence);2020;Certified-Fresh;94;68;61;4;65;13
The Shallows;2016;Certified-Fresh;78;59;171;48;219;37
The Shanghai Gesture;1942;Fresh;100;71;5;0;5;0
The Shape of Water;2017;Certified-Fresh;92;72;414;34;448;59
The Sharks (Los tiburones);1900;Fresh;86;;18;3;21;3
The Shed;2019;Fresh;65;38;13;7;20;3
The Shop On Main Street (Obchod na Korze);1966;Fresh;100;94;14;0;14;0
The Short Game;2013;Fresh;84;85;16;3;19;8
The Short History of the Long Road;2020;Fresh;91;88;30;3;33;7
The Siege of Jadotville;1900;Fresh;64;74;7;4;11;2
The Signal;2014;Fresh;61;38;55;36;90;31
The Silence;2013;Certified-Fresh;88;71;35;5;40;21
The Silence;2019;Rotten;30;25;10;23;33;4
The Silencing;2020;Rotten;18;90;4;18;22;2
The (Silent) War (Sordo);1900;Rotten;56;9;5;4;9;1
The Similars (Los Parecidos);2016;Fresh;95;49;19;1;20;3
The Singing Forest;2003;Rotten;0;7;0;9;9;6
The Singing Revolution;2007;Fresh;83;82;30;6;36;16
The Single Moms Club;2014;Rotten;18;58;5;23;28;14
The Sisterhood Of Night;2015;Fresh;80;65;16;4;20;8
The Sisters Brothers;2018;Certified-Fresh;87;68;177;27;204;40
The Sitter;2011;Rotten;22;39;25;87;112;35
The Skeleton Twins;2014;Certified-Fresh;87;69;144;22;166;47
The Skin I Live In;2011;Certified-Fresh;81;84;142;34;176;50
The Sleepwalker;2014;Rotten;43;26;6;8;14;7
The Smurfs;2011;Rotten;21;44;25;94;119;31
The Smurfs 2;2013;Rotten;14;56;13;82;95;32
The Snow Queen;2013;Rotten;0;65;0;7;7;2
The Snowman;1982;Fresh;80;91;4;1;5;2
The Snowman;2017;Rotten;7;18;13;183;196;40
The Snowtown Murders;2012;Certified-Fresh;83;66;60;12;72;17
The Son (El hijo);1900;;;;9;2;;3
The Son of No One;2011;Rotten;15;22;6;33;39;16
The Sonata;2020;Rotten;48;65;12;13;25;4
The Song;2014;Rotten;31;82;4;9;13;5
The Song of Names;2019;Rotten;40;90;22;33;55;12
The Song of Sway Lake;2018;Rotten;42;80;14;19;33;7
The Sons Of Tennessee Williams;2011;Fresh;69;90;9;4;13;6
The Soul Collector;1900;Fresh;73;88;8;3;11;2
The Sound Of Music Live!;1900;Rotten;44;;7;9;16;10
The Sound of Silence;2019;Fresh;65;29;28;15;43;14
The Source Family;2013;Fresh;77;71;17;5;22;8
The Source: The Story of the Beats and the Beat Generation;1999;Fresh;88;68;14;2;16;5
The Souvenir;2019;Certified-Fresh;89;36;153;19;172;41
The Space Between Us;2017;Rotten;16;54;22;114;135;33
The Special Relationship;2010;Certified-Fresh;83;63;25;5;30;12
The Spectacular Now;2013;Certified-Fresh;91;76;154;15;169;42
The Spirit;2008;Rotten;14;25;16;97;113;33
The Spirit of the Marathon;2008;Fresh;88;90;7;1;8;4
The SpongeBob Movie: Sponge Out of Water;2015;Certified-Fresh;81;54;84;20;104;34
The Spy Who Came In from the Cold;1965;Fresh;87;82;13;2;15;4
The Spy Who Dumped Me;2018;Rotten;49;57;101;105;206;40
The Square;2010;Certified-Fresh;86;70;73;12;85;29
The Square (Al Midan);2013;Certified-Fresh;100;90;69;0;68;23
The Square;2017;Certified-Fresh;85;70;182;32;214;38
The Squeeze;2015;Rotten;15;43;2;11;13;2
The Standoff at Sparrow Creek;2019;Certified-Fresh;78;64;38;11;49;9
The Stanford Prison Experiment;2015;Certified-Fresh;84;75;84;16;99;32
The Star;2017;Rotten;42;71;22;30;52;13
The Starving Games;2013;Rotten;0;21;0;9;9;2
The Steps;1900;Rotten;33;44;2;4;6;1
The Stolen;1900;Rotten;0;31;0;5;5;0
The Stone Roses: Made of Stone;2013;Fresh;76;76;22;7;29;6
The Story Of Luke;2013;Fresh;83;78;5;1;6;3
The Story of Qiu Ju (Qiu Ju da guan si);1992;Fresh;86;85;19;3;22;7
The Story of the Last Chrysanthemums;1979;Fresh;94;91;15;1;16;2
The Strange Case Of Angelica;2010;Fresh;85;44;23;4;27;9
The Strange Color of Your Body's Tears;2014;Rotten;51;42;24;23;47;17
The Strange Ones;2018;Rotten;55;43;16;13;29;8
The Strangers;2008;Rotten;48;48;78;86;164;42
The Strangers: Prey At Night;2018;Rotten;39;35;48;74;122;22
The Stray;2017;Rotten;40;69;4;6;10;1
The Strongest Man;2015;Rotten;22;50;2;7;9;4
The Substitute 4: Failure Is Not an Option;2001;Rotten;17;35;1;5;6;0
The Sugarland Express;1974;Fresh;85;66;33;6;39;6
The Suicide Theory;2015;Fresh;79;69;15;4;19;7
The Summit;2013;Fresh;65;63;24;13;37;19
The Sun Is Also a Star;2019;Rotten;51;61;52;49;101;23
The Sunday Sessions;1900;Fresh;100;;6;0;6;0
The Sunlit Night;1900;Rotten;33;55;17;34;51;12
The Sunset Limited;1900;Fresh;68;79;19;9;28;17
The Sunshine Makers;2017;Fresh;100;73;9;0;9;5
The Super;2018;Rotten;40;64;4;6;10;2
The Surrogate;2020;Fresh;92;60;23;2;25;7
